depth,table,price,x,y,z,df_original,id,cut_int,color_int,clarity_int,raw_density,carat_sqr
63.3,57.0,,7.28,7.23,4.59,0,283.0,3,6,2,3.7252905205065328,5.0625
62.0,58.0,,6.86,6.89,4.26,0,284.0,4,5,4,3.635449735229004,2.2153345599999996
61.8,56.0,,7.56,7.59,4.68,0,285.0,5,2,4,3.6419118544722417,7.059117609999998
62.2,54.0,,6.84,6.8,4.24,0,286.0,5,1,4,3.6509141889129038,2.0736
62.9,58.0,,7.58,7.65,4.79,0,287.0,3,4,4,3.7370697117952396,8.95745041
61.4,56.0,,5.18,5.25,3.2,0,288.0,5,6,4,3.654164368450083,0.07890481000000002
61.3,59.0,,6.81,6.86,4.19,0,289.0,4,1,7,3.708953342868919,2.14358881
62.8,53.0,,3.91,3.93,2.46,0,290.0,3,4,4,3.6506876070107803,0.0027984100000000003
58.3,62.0,,7.61,7.49,4.4,0,291.0,4,1,6,3.6364338131565215,5.33794816
61.9,57.0,,8.3,8.38,5.16,0,292.0,5,3,3,3.6110473976719435,21.767823360000005
61.8,55.0,,4.43,4.4,2.73,0,293.0,5,6,5,3.608130018965234,0.01048576
61.6,56.0,,6.53,6.57,4.04,0,294.0,5,4,5,3.669418107138285,1.2624769600000003
62.5,57.0,,5.13,5.17,3.22,0,295.0,5,5,5,3.6533460750803366,0.07311616000000001
60.2,64.0,,5.67,5.7,3.42,0,296.0,3,6,2,3.799839646766906,0.24009999999999995
62.3,56.0,,4.15,4.17,2.59,0,297.0,5,6,7,3.6143574325077314,0.005314410000000001
62.4,54.0,,4.43,4.45,2.77,0,298.0,5,1,2,3.625948938764407,0.011859210000000002
61.4,59.0,,6.86,6.92,4.23,0,299.0,3,2,3,3.7051206799637457,2.3642137599999997
78.2,54.0,,5.72,5.59,4.42,0,300.0,1,6,1,4.37278746152867,1.1255088100000001
61.1,57.0,,4.87,4.92,2.99,0,301.0,5,3,7,3.685010032439813,0.03748096
58.6,57.0,,6.08,6.14,3.58,0,302.0,3,5,5,3.546691095835964,0.3895008100000001
61.1,56.0,,6.34,6.39,3.89,0,303.0,5,4,5,3.65496115861355,0.8493465599999999
60.2,57.0,,6.48,6.54,3.92,0,304.0,5,7,3,3.611706320312698,1.0
60.7,59.0,,7.49,7.54,4.56,0,305.0,3,1,5,3.704506562521727,6.391289610000001
61.8,56.0,,4.79,4.75,2.95,0,306.0,5,5,5,3.6650842988012116,0.028257609999999992
62.0,55.0,,4.37,4.41,2.72,0,307.0,5,6,8,3.6627923480605045,0.01048576
60.7,57.0,,5.12,5.22,3.14,0,308.0,5,7,4,3.5747950069551218,0.0625
60.6,58.0,,5.77,5.72,3.48,0,309.0,4,5,2,3.709014346676451,0.25411680999999997
61.7,54.0,,5.14,5.17,3.18,0,310.0,5,5,5,3.621101050445914,0.06765201
63.7,54.0,,4.25,4.23,2.7,0,311.0,2,4,2,3.708339127613219,0.0081
62.3,59.0,,7.35,7.31,4.57,0,312.0,4,1,4,3.6898378505643783,5.19885601
61.2,59.0,,6.45,6.47,3.95,0,313.0,4,3,4,3.6763049858976395,1.04060401
62.6,55.0,,5.72,5.68,3.57,0,314.0,5,6,2,3.6727977904448497,0.25411680999999997
62.6,57.0,,7.66,7.6,4.78,0,315.0,4,4,2,3.687033658520598,8.550360809999999
63.4,56.0,,4.62,4.56,2.91,0,316.0,3,1,6,3.7190758840243383,0.02085136
62.5,59.0,,5.06,5.12,3.18,0,317.0,3,2,3,3.7871019464538747,0.07311616000000001
60.9,58.0,,4.49,4.45,2.72,0,318.0,4,6,5,3.6432580589604266,0.011859210000000002
62.1,54.0,,6.77,6.73,4.19,0,319.0,4,5,4,3.771505458057221,2.0736
63.5,59.0,,6.3,6.39,4.03,0,320.0,2,5,3,3.7353058706988738,1.04060401
63.4,57.0,,4.55,4.57,2.89,0,321.0,2,4,2,3.694260658212411,0.01874161
61.9,58.0,,4.34,4.38,2.7,0,322.0,3,3,3,3.740878685642274,0.01048576
62.3,55.0,,3.9,3.93,2.44,0,323.0,3,6,6,3.690048740730758,0.0027984100000000003
62.8,56.0,,4.88,4.83,3.05,0,324.0,4,2,5,3.672291392983587,0.03748096
62.6,58.0,,6.63,6.59,4.14,0,325.0,4,3,4,3.681925061679709,1.5180704100000004
62.3,55.0,,5.06,5.09,3.16,0,326.0,3,5,5,3.6860894748580693,0.0625
60.3,58.0,,5.44,5.4,3.27,0,327.0,4,5,4,3.5602926185764816,0.10556000999999997
62.2,55.0,,6.43,6.49,4.03,0,328.0,5,3,6,3.674749667044193,1.1255088100000001
58.4,60.0,,4.34,4.32,2.53,0,329.0,4,6,3,3.6682189557364873,0.007072809999999998
62.6,59.0,,8.1,8.13,5.08,0,330.0,4,3,3,3.730570988999479,18.717736960000003
63.7,58.0,,5.65,5.62,3.59,0,331.0,2,5,3,3.737062723088828,0.25411680999999997
63.1,56.0,,4.59,4.57,2.89,0,332.0,3,4,5,3.662066665548251,0.01874161
62.7,57.0,,7.21,7.3,4.55,0,333.0,5,2,3,3.758140288453971,5.0625
63.2,60.0,,5.65,5.61,3.56,0,334.0,3,5,7,3.77527239122031,0.25411680999999997
61.8,59.0,,5.27,5.34,3.28,0,335.0,4,6,4,3.640102068462001,0.09834496000000004
60.9,56.0,,8.14,8.18,4.97,0,336.0,5,1,5,3.6442923594685017,16.322408009999993
62.0,55.0,,4.4,4.38,2.72,0,337.0,5,6,6,3.6627353307449995,0.01048576
60.7,55.0,,4.66,4.7,2.84,0,338.0,5,4,6,3.569035434412704,0.01874161
62.2,60.0,,6.83,6.8,4.24,0,339.0,4,7,2,3.6867284276621217,2.14358881
61.6,56.0,,4.35,4.39,2.69,0,340.0,5,5,4,3.620819595875654,0.009235209999999999
62.1,58.0,,5.21,5.23,3.24,0,341.0,3,7,3,3.6699537218835676,0.08503056000000002
62.5,56.0,,4.1,4.12,2.57,0,342.0,5,5,6,3.593440037003219,0.004569760000000001
60.9,62.0,,6.45,6.43,3.92,0,343.0,4,7,2,3.7274847007051224,1.04060401
63.9,60.0,,6.45,6.41,4.11,0,344.0,2,6,2,3.742808004630489,1.2624769600000003
61.1,56.0,,5.26,5.22,3.2,0,345.0,5,5,4,3.6192692627070504,0.07890481000000002
63.5,56.0,,4.31,4.29,2.73,0,346.0,3,7,3,3.684815392828957,0.009235209999999999
62.9,57.0,,5.59,5.63,3.53,0,347.0,3,5,4,3.780544742472488,0.24009999999999995
63.0,54.0,,6.43,6.39,4.04,0,348.0,5,7,2,3.6507275900086893,1.04060401
62.8,54.0,,4.38,4.35,2.74,0,349.0,5,6,4,3.6777931402262074,0.01048576
60.1,56.0,,5.77,5.83,3.48,0,350.0,5,7,4,3.639032943908971,0.25411680999999997
61.6,56.0,,4.18,4.2,2.58,0,351.0,5,3,5,3.5765947638652658,0.005314410000000001
61.6,61.0,,6.45,6.47,3.98,0,352.0,3,2,1,3.756968227789319,1.1698585600000002
61.7,54.0,,5.34,5.3,3.28,0,353.0,5,5,5,3.619497717131084,0.09834496000000004
61.9,55.0,,4.46,4.49,2.77,0,354.0,5,3,5,3.5694739882515267,0.011859210000000002
62.7,57.0,,5.08,5.13,3.2,0,355.0,5,3,5,3.6693604088962566,0.06765201
62.1,56.0,,4.38,4.41,2.73,0,356.0,5,6,4,3.6410436186785082,0.01048576
62.8,59.0,,7.3,7.26,4.57,0,357.0,4,6,3,3.7406968744867384,5.19885601
61.6,57.0,,5.11,5.13,3.15,0,358.0,3,3,5,3.633058873900705,0.0625
58.1,63.0,,4.04,4.08,2.36,0,359.0,3,5,6,3.5475257396128455,0.0027984100000000003
62.1,58.0,,4.76,4.71,2.94,0,360.0,4,5,4,3.641128881033761,0.025600000000000005
62.4,57.0,,6.47,6.39,4.01,0,361.0,5,4,7,3.727682918803231,1.1255088100000001
62.1,54.0,,4.29,4.31,2.67,0,362.0,5,2,7,3.6460840965650787,0.0081
61.0,59.0,,7.66,7.62,4.66,0,363.0,4,1,4,3.749993492658351,8.352099999999998
68.8,56.0,,6.11,5.98,4.16,0,364.0,1,3,4,3.7895422948710227,0.8493465599999999
61.2,57.0,,4.12,4.08,2.51,0,365.0,5,6,7,3.5551682476262862,0.00390625
62.5,60.0,,4.27,4.24,2.66,0,366.0,4,2,7,3.7376371422126087,0.0081
60.0,58.0,,6.21,6.26,3.74,0,367.0,2,5,4,3.7141225051310602,0.6561
61.5,57.0,,5.07,5.11,3.13,0,368.0,5,7,4,3.699542814198564,0.0625
61.8,56.0,,4.32,4.35,2.68,0,369.0,5,4,5,3.574083604963688,0.0081
62.3,59.0,,4.29,4.34,2.69,0,370.0,4,5,4,3.713758360598509,0.009235209999999999
61.4,57.0,,4.22,4.25,2.6,0,371.0,5,5,8,3.6027535330574083,0.006146560000000002
64.3,60.0,,7.44,7.48,4.8,0,372.0,2,6,1,3.7735035363118854,7.965941759999999
62.1,56.0,,4.35,4.28,2.68,0,373.0,5,4,7,3.607486255477367,0.0081
62.0,56.0,,3.94,3.99,2.46,0,374.0,3,5,5,3.723559238569371,0.0033177599999999995
60.5,57.0,,4.81,4.85,2.92,0,375.0,5,7,3,3.6113155729029205,0.028257609999999992
60.7,56.0,,4.43,4.46,2.7,0,376.0,5,4,5,3.5991411549419023,0.01048576
59.7,60.0,,6.49,6.55,3.89,0,377.0,3,2,3,3.6646881684484196,1.04060401
62.0,56.0,,5.48,5.42,3.38,0,378.0,4,6,6,3.7054963906871383,0.14776335999999998
62.6,54.0,,4.3,4.33,2.7,0,379.0,5,5,4,3.5805718173192256,0.0081
62.3,60.0,,6.33,6.41,3.97,0,380.0,3,2,4,3.7620137441261137,1.04060401
59.3,62.0,,3.99,4.0,2.37,0,381.0,3,6,7,3.6483614098537482,0.0027984100000000003
61.3,56.0,,4.35,4.33,2.66,0,382.0,5,3,6,3.592640117455381,0.0081
61.1,57.0,,7.07,7.13,4.34,0,383.0,5,4,4,3.6201495218655517,3.0359577600000005
59.9,57.0,,5.12,5.16,3.08,0,384.0,3,6,2,3.686811008758683,0.0625
62.9,58.0,,4.73,4.72,2.97,0,385.0,4,3,3,3.710013743338715,0.028257609999999992
61.5,59.0,,8.24,8.16,5.04,0,386.0,4,6,2,3.594176343676629,16.981816809999994
61.9,58.0,,6.84,6.79,4.22,0,387.0,4,6,6,3.70423297702898,2.14358881
62.0,57.0,,4.41,4.39,2.73,0,388.0,5,6,4,3.632749669661017,0.01048576
60.4,61.0,,4.67,4.7,2.83,0,389.0,3,4,4,3.76716535457156,0.023134410000000005
61.8,56.0,,5.69,5.73,3.53,0,390.0,5,2,7,3.6492842828167156,0.24009999999999995
61.2,58.0,,4.51,4.48,2.75,0,391.0,4,3,7,3.6714948023152014,0.013363360000000005
61.5,56.0,,6.58,6.6,4.05,0,392.0,5,4,6,3.6501454941171256,1.3107960100000002
62.2,53.0,,4.36,4.38,2.72,0,393.0,5,2,7,3.58082783194967,0.009235209999999999
61.9,56.0,,5.41,5.45,3.36,0,394.0,3,4,5,3.6338705809105503,0.1296
60.1,59.0,,6.74,6.67,4.03,0,395.0,4,2,4,3.6098318439869974,1.4115816100000005
60.3,60.0,,4.31,4.28,2.59,0,396.0,4,7,4,3.767486474514252,0.0081
60.3,54.0,,5.29,5.33,3.2,0,397.0,3,4,7,3.524473589944565,0.07890481000000002
60.7,59.0,,4.73,4.69,2.86,0,398.0,4,6,5,3.5936421661075353,0.02085136
59.7,59.0,,5.77,5.82,3.46,0,399.0,3,6,2,3.717995417983757,0.26873855999999996
60.8,59.0,,6.45,6.41,3.91,0,400.0,4,5,3,3.7115622494405507,1.0
60.8,60.0,,4.53,4.49,2.74,0,401.0,4,7,2,3.660454910570241,0.013363360000000005
61.9,56.0,,5.94,5.98,3.69,0,402.0,3,2,3,3.662075065397794,0.4096000000000001
61.7,59.0,,6.48,6.43,3.98,0,403.0,4,7,6,3.726657016434051,1.1255088100000001
61.3,60.0,,5.28,5.23,3.22,0,404.0,4,3,3,3.778746816405807,0.09834496000000004
62.0,57.0,,4.71,4.67,2.91,0,405.0,5,7,5,3.655822325910093,0.023134410000000005
62.5,54.0,,3.97,4.0,2.49,0,406.0,5,3,8,3.641771114685442,0.0033177599999999995
62.4,61.0,,8.23,8.31,5.16,0,407.0,3,6,2,3.7234438121617464,23.002575209999996
62.0,53.6,,5.09,5.13,3.18,0,408.0,5,5,6,3.612925341571381,0.0625
61.7,58.0,,6.87,6.85,4.23,0,409.0,4,2,4,3.7073935147288632,2.28886641
61.6,55.0,,4.37,4.4,2.7,0,410.0,5,6,6,3.5827381365138797,0.009235209999999999
61.7,57.0,,4.38,4.34,2.69,0,411.0,5,7,3,3.63744825729854,0.009235209999999999
60.1,59.0,,6.9,6.82,4.12,0,412.0,4,2,2,3.6827100784943347,2.00533921
61.5,56.0,,5.22,5.26,3.23,0,413.0,2,6,3,3.653307603223192,0.08503056000000002
61.2,60.0,,7.03,6.95,4.28,0,414.0,4,3,4,3.7013236488088475,2.7692288100000004
62.9,56.0,,4.75,4.7,2.97,0,415.0,5,4,3,3.710113452554662,0.028257609999999992
61.0,55.0,,5.23,5.26,3.2,0,416.0,5,4,3,3.6123490537917395,0.07890481000000002
63.4,56.0,,6.7,6.74,4.26,0,417.0,2,4,5,3.742727412796011,2.0736
62.3,57.0,,4.27,4.3,2.67,0,418.0,5,1,3,3.6716807547017405,0.0081
60.0,58.0,,6.91,6.93,4.15,0,419.0,4,2,2,3.623039907105256,2.0736
61.9,59.0,,7.37,7.34,4.55,0,420.0,4,4,5,3.754023844308119,5.62448656
65.1,57.0,,6.43,6.36,4.16,0,421.0,1,3,3,3.632679272369404,1.1255088100000001
61.5,57.0,,6.74,6.68,4.13,0,422.0,5,4,2,3.6139560139390285,1.5735193600000006
62.4,55.0,,4.38,4.37,2.73,0,423.0,5,4,7,3.674371249055429,0.01048576
62.4,59.0,,5.18,5.21,3.24,0,424.0,5,3,3,3.636759874763714,0.07890481000000002
61.8,57.0,,3.9,3.93,2.42,0,425.0,3,7,5,3.720545011315311,0.0027984100000000003
61.9,58.0,,4.33,4.3,2.67,0,426.0,4,3,6,3.7414963933785166,0.009235209999999999
63.5,55.0,,8.07,8.01,5.11,0,427.0,3,2,3,3.651071659011268,16.322408009999993
61.7,54.0,,5.18,5.13,3.18,0,428.0,5,6,4,3.6211555576004435,0.06765201
61.3,53.0,,6.93,6.98,4.26,0,429.0,3,3,5,3.5814435104156237,2.28886641
62.4,54.0,,5.93,5.99,3.72,0,430.0,5,4,8,3.678000751401932,0.4304672100000001
61.4,59.0,,8.06,8.12,4.97,0,431.0,3,2,4,3.7445516773095147,16.981816809999994
64.6,59.0,,5.49,5.54,3.56,0,432.0,2,4,3,3.878976810146694,0.24009999999999995
62.5,57.0,,5.73,5.7,3.57,0,433.0,5,4,6,3.653523501804506,0.25411680999999997
62.6,55.0,,4.25,4.28,2.67,0,434.0,5,3,6,3.706197379718452,0.0081
61.6,56.0,,5.71,5.75,3.53,0,435.0,5,6,4,3.6756228336420436,0.25411680999999997
61.7,55.0,,5.78,5.82,3.58,0,436.0,5,2,3,3.6369745393846475,0.28398240999999996
61.0,55.0,,4.8,4.82,2.93,0,437.0,5,4,7,3.628935181907014,0.028257609999999992
60.4,59.0,,6.4,6.51,3.9,0,438.0,3,5,5,3.692544015124661,1.0
63.0,61.0,,4.62,4.65,2.92,0,439.0,3,6,2,3.7302511893762453,0.023134410000000005
59.0,60.9,,6.03,6.04,3.56,0,440.0,2,5,5,3.702004894790873,0.4096000000000001
62.3,58.0,,5.17,5.13,3.21,0,441.0,4,3,5,3.7352027388761706,0.07890481000000002
62.9,58.0,,4.71,4.74,2.97,0,442.0,3,2,6,3.71004697914854,0.028257609999999992
61.7,59.0,,4.4,4.35,2.7,0,443.0,4,3,4,3.715314060141646,0.01048576
58.0,61.0,,4.86,4.9,2.83,0,444.0,2,5,5,3.650197155160978,0.028257609999999992
60.4,55.0,,4.85,4.89,2.94,0,445.0,5,6,5,3.528069883319845,0.028257609999999992
63.4,58.0,,5.65,5.68,3.59,0,446.0,3,4,3,3.6975867084083114,0.25411680999999997
60.6,60.0,,6.4,6.3,3.85,0,447.0,4,4,4,3.8651824366110086,1.0
61.4,57.0,,4.32,4.34,2.66,0,448.0,5,6,6,3.609253548618089,0.0081
61.2,55.0,,5.76,5.68,3.5,0,449.0,5,6,2,3.6678403755868545,0.24009999999999995
62.4,55.0,,4.3,4.32,2.69,0,450.0,5,7,4,3.6022016656580504,0.0081
59.3,58.0,,4.87,4.85,2.88,0,451.0,4,7,5,3.616362186611346,0.028257609999999992
61.2,62.0,,7.28,7.19,4.43,0,452.0,4,2,2,3.9071870402694198,5.19885601
62.8,60.0,,7.08,7.0,4.42,0,453.0,4,5,2,3.697698114447866,3.321506250000001
62.4,58.1,,5.71,5.75,3.58,0,454.0,3,4,5,3.726379919746708,0.28398240999999996
62.6,59.0,,6.12,6.15,3.84,0,455.0,3,2,8,3.736250597800096,0.6561
62.0,56.0,,4.71,4.74,2.93,0,456.0,3,5,6,3.6689717899179772,0.025600000000000005
62.3,54.2,,7.35,7.38,4.59,0,457.0,5,6,3,3.687111701048984,5.47981281
63.1,58.0,,6.18,6.12,3.88,0,458.0,3,5,3,3.6797823923884447,0.6561
63.3,58.0,,6.28,6.39,4.01,0,459.0,3,5,3,3.728604984950978,1.0
61.4,58.8,,7.32,7.37,4.5,0,460.0,2,4,4,3.7072461833900547,5.0625
60.5,59.0,,3.98,4.05,2.43,0,461.0,3,5,6,3.676360770473308,0.0033177599999999995
62.7,59.0,,4.34,4.3,2.71,0,462.0,4,5,4,3.6777776415637913,0.009235209999999999
61.8,55.9,,4.66,4.69,2.89,0,463.0,5,1,4,3.7047529732463325,0.023134410000000005
59.7,58.0,,4.79,4.82,2.87,0,464.0,3,6,4,3.7125358723778663,0.028257609999999992
61.1,61.0,,6.48,6.51,3.97,0,465.0,3,3,2,3.654306083817744,1.08243216
62.1,56.0,,4.58,4.53,2.83,0,466.0,5,7,3,3.6787784656979956,0.016796159999999997
61.3,60.0,,6.83,6.78,4.17,0,467.0,4,1,2,3.666458766025959,1.9387777599999996
61.1,57.0,,6.52,6.48,3.97,0,468.0,5,6,2,3.612929738318003,1.04060401
60.1,57.0,,5.45,5.49,3.29,0,469.0,5,5,2,3.596155953093326,0.12117360999999997
63.3,57.0,,5.71,5.67,3.6,0,470.0,3,4,4,3.7064835663784867,0.26873855999999996
63.7,58.0,,5.62,5.65,3.59,0,471.0,2,5,3,3.6844280368481397,0.24009999999999995
62.8,55.0,,5.71,5.75,3.6,0,472.0,3,3,3,3.7056778090814477,0.28398240999999996
58.1,60.0,,6.53,6.49,3.78,0,473.0,4,5,6,3.6330661606442227,0.8852928099999999
61.0,57.0,,5.31,5.32,3.24,0,474.0,3,2,4,3.6054773888057667,0.09150625000000003
62.4,55.0,,4.74,4.78,2.97,0,475.0,5,4,7,3.6557157472363233,0.028257609999999992
62.1,57.0,,7.49,7.56,4.67,0,476.0,5,5,4,3.6530585470928494,6.7189824100000015
62.5,58.0,,6.6,6.64,4.14,0,477.0,3,4,3,3.7038800789455593,1.5735193600000006
61.1,61.0,,6.49,6.35,3.92,0,478.0,4,4,1,3.7511819937321835,1.04060401
61.7,55.0,,7.01,6.98,4.32,0,479.0,5,5,5,3.6333232054448974,2.68435456
61.6,55.0,,4.81,4.84,2.97,0,480.0,5,4,3,3.557854797524219,0.028257609999999992
62.5,59.0,,6.4,6.34,3.98,0,481.0,4,7,3,3.7896501434617886,1.08243216
63.2,57.0,,7.34,7.23,4.6,0,482.0,3,5,3,3.7113850053163753,5.19885601
61.8,57.0,,7.83,7.79,4.83,0,483.0,5,5,3,3.6658729135340637,10.4976
61.3,56.0,,4.91,4.93,3.01,0,484.0,5,4,7,3.623339428000698,0.03748096
60.8,63.0,,6.41,6.36,3.88,0,485.0,3,7,2,3.793188101770326,1.0
65.3,56.0,,7.95,7.86,5.16,0,486.0,1,3,2,3.7403128687976395,16.322408009999993
62.1,60.0,,5.68,5.72,3.54,0,487.0,4,7,4,3.7039231954486196,0.25411680999999997
61.0,55.0,,5.76,5.78,3.52,0,488.0,5,6,2,3.583903481178567,0.24009999999999995
64.1,58.0,,5.68,5.65,3.63,0,489.0,2,3,2,3.70834676750623,0.26873855999999996
62.5,59.0,,4.46,4.43,2.78,0,490.0,4,6,2,3.714041794330786,0.013363360000000005
61.5,56.0,,4.83,4.79,2.96,0,491.0,5,4,2,3.6798166960643135,0.031116959999999996
62.5,60.0,,6.82,6.75,4.24,0,492.0,4,2,2,3.780962393256976,2.28886641
62.3,54.8,,7.37,7.39,4.61,0,493.0,5,2,3,3.703992485308184,5.7720062500000004
62.0,54.1,,5.7,5.73,3.55,0,494.0,5,2,4,3.6223587506484662,0.24009999999999995
61.6,58.0,,4.3,4.34,2.66,0,495.0,4,5,8,3.626040774425615,0.0081
62.2,56.0,,5.63,5.66,3.51,0,496.0,2,6,2,3.808707811117918,0.25411680999999997
62.4,58.0,,6.47,6.39,4.01,0,497.0,4,3,4,3.727682918803231,1.1255088100000001
61.7,57.0,,5.11,5.13,3.16,0,498.0,5,6,5,3.621561852147854,0.0625
61.1,55.0,,6.29,6.34,3.86,0,499.0,5,6,2,3.6639698895474195,0.7807489599999998
61.2,56.0,,6.92,6.89,4.23,0,500.0,5,4,6,3.5699884635822796,2.0736
63.8,57.0,,4.24,4.26,2.71,0,501.0,2,4,6,3.6772889652893337,0.0081
61.9,57.0,,6.86,6.9,4.26,0,502.0,5,5,4,3.6599365491975813,2.28886641
62.2,57.0,,5.08,5.12,3.17,0,503.0,5,6,3,3.711320760575275,0.06765201
60.0,59.0,,3.97,4.03,2.4,0,504.0,3,6,7,3.5939521598089894,0.0027984100000000003
62.0,56.0,,6.44,6.46,4.0,0,505.0,5,2,3,3.6776724419745017,1.08243216
61.9,61.0,,4.69,4.74,2.92,0,506.0,3,4,2,3.6972362789091533,0.025600000000000005
60.2,61.0,,6.32,6.27,3.79,0,507.0,4,7,2,3.6754900267176174,0.7163929600000001
61.0,55.0,,5.38,5.4,3.29,0,508.0,5,4,4,3.578113994945443,0.10556000999999997
61.8,56.0,,4.4,4.37,2.71,0,509.0,5,7,7,3.6846634328627452,0.01048576
61.2,56.0,,5.12,5.15,3.14,0,510.0,5,6,3,3.6233844536515987,0.0625
61.6,55.0,,4.43,4.46,2.74,0,511.0,5,4,4,3.6574301654348025,0.011859210000000002
62.9,56.0,,5.08,5.06,3.19,0,512.0,4,3,2,3.7317841372149227,0.06765201
62.1,57.0,,6.26,6.2,3.87,0,513.0,5,6,2,3.6750401657922476,0.7163929600000001
66.1,59.0,,6.18,6.13,4.07,0,514.0,1,3,2,3.8914180728273453,1.0
62.2,58.0,,7.3,7.33,4.55,0,515.0,3,4,7,3.721259584759184,5.19885601
60.2,58.0,,6.68,6.61,4.0,0,516.0,4,6,2,3.668910288349172,1.3604889600000003
61.5,59.0,,7.06,7.03,4.33,0,517.0,4,3,3,3.7132566622455343,3.1290072100000006
59.3,56.0,,5.07,5.05,3.02,0,518.0,4,6,3,3.6470593256276915,0.04879680999999999
60.6,58.0,,5.3,5.26,3.2,0,519.0,4,7,4,3.6318961188033585,0.08503056000000002
60.9,58.0,,7.03,7.07,4.29,0,520.0,3,2,2,3.686298631582633,2.9449992100000006
64.8,63.0,,5.63,5.51,3.61,0,521.0,1,6,2,3.8040166004069786,0.25411680999999997
61.3,56.0,,4.3,4.34,2.65,0,522.0,5,4,7,3.639723947159297,0.0081
62.6,55.0,,6.96,6.91,4.34,0,523.0,5,2,4,3.6219694177000017,2.5204737600000002
61.7,59.0,,7.04,7.09,4.36,0,524.0,3,4,4,3.666886839173688,3.1290072100000006
61.4,56.0,,5.26,5.32,3.25,0,525.0,5,6,4,3.6285507568277233,0.09150625000000003
61.6,56.7,,5.18,5.21,3.2,0,526.0,3,2,5,3.68221937319826,0.07890481000000002
61.8,62.0,,5.78,5.72,3.55,0,527.0,4,2,5,3.731830331567161,0.28398240999999996
59.9,56.0,,6.54,6.51,3.91,0,528.0,5,3,3,3.6763421865780423,1.08243216
62.0,56.0,,6.51,6.55,4.09,0,529.0,5,5,2,3.6812001538191215,1.3107960100000002
60.8,58.0,,5.75,5.8,3.51,0,530.0,4,4,4,3.5879496149361216,0.24009999999999995
65.2,56.2,,5.19,5.23,3.4,0,531.0,1,5,6,3.70576727911514,0.10556000999999997
61.8,60.0,,5.63,5.69,3.5,0,532.0,3,4,6,3.745937998482894,0.24009999999999995
61.7,56.0,,7.22,7.27,4.47,0,533.0,5,1,4,3.6312860662464725,4.0658689599999995
63.1,58.0,,5.85,5.88,3.7,0,534.0,3,3,3,3.677146534289392,0.3701505600000001
61.4,58.0,,8.14,8.07,4.98,0,535.0,4,2,3,3.7048901652296644,16.64966416
61.6,57.0,,7.42,7.35,4.55,0,536.0,5,7,4,3.675294945441819,5.33794816
58.8,64.0,,6.58,6.51,3.85,0,537.0,2,5,3,3.674557202213975,1.04060401
61.2,56.0,,5.25,5.28,3.22,0,538.0,5,4,6,3.629910462208599,0.08503056000000002
62.8,57.0,,5.58,5.53,3.49,0,539.0,5,6,3,3.677142232028677,0.18974736000000003
61.6,58.0,,6.44,6.39,3.95,0,540.0,4,7,6,3.728110730056361,1.04060401
62.8,60.0,,6.79,6.74,4.25,0,541.0,4,5,6,3.7018080504556434,2.0736
62.7,59.0,,4.67,4.71,2.94,0,542.0,3,4,3,3.7113005297046477,0.025600000000000005
58.7,54.0,,8.27,8.2,4.83,0,543.0,4,6,2,3.6819748281149733,16.322408009999993
63.9,58.0,,4.43,4.4,2.82,0,544.0,2,4,3,3.7112879915819263,0.013363360000000005
60.7,60.0,,7.43,7.36,4.49,0,545.0,4,1,4,3.6899053702996802,5.19885601
62.6,55.0,,7.35,7.39,4.61,0,546.0,5,5,2,3.6182243731620964,5.19885601
61.1,57.0,,5.39,5.51,3.33,0,547.0,5,7,3,3.6401384599466007,0.1296
62.0,57.0,,4.8,4.82,2.98,0,548.0,5,3,5,3.655072544487455,0.031116959999999996
62.4,56.0,,7.0,6.98,4.36,0,549.0,5,3,5,3.6896281080187916,2.9449992100000006
61.3,60.0,,4.26,4.32,2.63,0,550.0,3,7,3,3.7189762997078364,0.0081
61.4,57.0,,4.74,4.77,2.92,0,551.0,5,5,5,3.6352281232880355,0.025600000000000005
63.8,57.0,,6.4,6.43,4.09,0,552.0,2,4,5,3.707407590489264,1.1698585600000002
62.6,55.0,,5.26,5.31,3.31,0,553.0,3,4,4,3.699285473275875,0.10556000999999997
65.8,59.0,,5.58,5.48,3.64,0,554.0,1,5,5,3.773402643193083,0.24009999999999995
62.2,58.0,,7.33,7.3,4.55,0,555.0,4,4,7,3.721259584759184,5.19885601
62.7,59.0,,6.47,6.41,4.04,0,556.0,4,4,3,3.7242679050207603,1.1698585600000002
61.1,57.0,,6.78,6.84,4.16,0,557.0,5,4,7,3.6698991636113196,1.9387777599999996
61.6,55.0,,5.17,5.19,3.19,0,558.0,5,3,4,3.6450711505621527,0.07311616000000001
61.7,56.0,,5.12,5.16,3.17,0,559.0,5,7,7,3.6537809038221707,0.06765201
62.9,57.0,,4.39,4.36,2.75,0,560.0,5,3,6,3.647686663715587,0.01048576
62.2,56.0,,5.8,5.84,3.62,0,561.0,5,6,2,3.621041972769764,0.29986576
62.9,55.0,,4.78,4.82,3.02,0,562.0,3,7,2,3.621751619354135,0.031116959999999996
62.6,57.0,,6.73,6.69,4.2,0,563.0,4,2,2,3.648871911586881,1.7490062499999994
61.7,55.0,,6.91,6.96,4.28,0,564.0,5,1,4,3.61444715515026,2.3642137599999997
59.7,62.0,,5.85,5.88,3.5,0,565.0,2,6,2,3.7377588397996573,0.31640625
59.4,62.0,,5.95,5.91,3.52,0,566.0,4,4,3,3.635510503232212,0.31640625
