,price
1937,4238.0
1938,489.0
1939,2839.0
1940,2012.0
1941,5037.0
1942,7513.0
1943,1682.0
1944,1078.0
1945,1911.0
1946,5416.0
1947,4523.0
1948,1437.0
1949,828.0
1950,4704.0
1951,6149.0
1952,3176.0
1953,2968.0
1954,1841.0
1955,1554.0
1956,1436.0
1957,4420.0
1958,427.0
1959,6951.0
1960,7105.0
1961,6324.0
1962,1156.0
1963,7260.0
1964,8002.0
1965,1721.0
1966,6166.0
1967,1599.0
1968,2026.0
1969,4120.0
1970,792.0
1971,1058.0
1972,9105.0
1973,1653.0
1974,4754.0
1975,635.0
1976,4619.0
1977,1431.0
1978,1064.0
1979,526.0
1980,4200.0
1981,1076.0
1982,1939.0
1983,3057.0
1984,9901.0
1985,828.0
1986,16149.0
1987,6621.0
1988,694.0
1989,1228.0
1990,2994.0
1991,8887.0
1992,1668.0
1993,9955.0
1994,1619.0
1995,702.0
1996,2268.0
1997,5203.0
1998,1292.0
1999,2250.0
2000,810.0
2001,605.0
2002,1179.0
2003,1043.0
2004,765.0
2005,4466.0
2006,5962.0
2007,720.0
2008,1822.0
2009,573.0
2010,2105.0
2011,2501.0
2012,737.0
2013,4978.0
2014,7171.0
2015,15618.0
2016,4485.0
2017,6656.0
2018,1423.0
2019,791.0
2020,567.0
2021,523.0
2022,1781.0
2023,487.0
2024,907.0
2025,982.0
2026,2573.0
2027,1016.0
2028,8693.0
2029,698.0
2030,2426.0
2031,4977.0
2032,886.0
2033,2947.0
2034,1236.0
2035,4172.0
2036,772.0
2037,2825.0
2038,994.0
2039,1265.0
2040,4582.0
2041,6901.0
2042,6539.0
2043,5496.0
2044,854.0
2045,827.0
2046,895.0
2047,436.0
2048,10669.0
2049,2799.0
2050,702.0
2051,1779.0
2052,516.0
2053,796.0
2054,4194.0
2055,720.0
2056,788.0
2057,4919.0
2058,2527.0
2059,1716.0
2060,2239.0
2061,3569.0
2062,2840.0
2063,628.0
2064,14304.0
2065,394.0
2066,3968.0
2067,1632.0
2068,4997.0
2069,2155.0
2070,1053.0
2071,1885.0
2072,4838.0
2073,3711.0
2074,645.0
2075,685.0
2076,14165.0
2077,7848.0
2078,2822.0
2079,13182.0
2080,2065.0
2081,2297.0
2082,18784.0
2083,15957.0
2084,619.0
2085,668.0
2086,5649.0
2087,16683.0
2088,1956.0
2089,2668.0
2090,10822.0
2091,6640.0
2092,1087.0
2093,4196.0
2094,6369.0
2095,547.0
2096,10003.0
2097,530.0
2098,12895.0
2099,3154.0
2100,2709.0
2101,548.0
2102,537.0
2103,556.0
2104,6906.0
2105,10423.0
2106,552.0
2107,2144.0
2108,1435.0
2109,5260.0
2110,5100.0
2111,8431.0
2112,4559.0
2113,1138.0
2114,552.0
2115,16629.0
2116,7483.0
2117,9028.0
2118,571.0
2119,3360.0
2120,3497.0
2121,784.0
2122,2973.0
2123,10962.0
2124,3198.0
2125,4165.0
2126,2979.0
2127,15647.0
2128,2142.0
2129,4876.0
2130,1665.0
2131,5251.0
2132,1385.0
2133,8115.0
2134,972.0
2135,4659.0
2136,2337.0
2137,16985.0
2138,558.0
2139,9391.0
2140,886.0
2141,11189.0
2142,837.0
2143,9555.0
2144,1125.0
2145,2428.0
2146,675.0
2147,3677.0
2148,4916.0
2149,15105.0
2150,579.0
2151,625.0
2152,1174.0
2153,4937.0
2154,5037.0
2155,432.0
2156,526.0
2157,2946.0
2158,1630.0
2159,4193.0
2160,9647.0
2161,1786.0
2162,4381.0
2163,4821.0
2164,646.0
2165,918.0
2166,4770.0
2167,4466.0
2168,675.0
2169,14525.0
2170,2401.0
2171,2007.0
2172,2096.0
2173,6499.0
2174,6751.0
2175,2348.0
2176,891.0
2177,4289.0
2178,495.0
2179,1389.0
2180,1645.0
2181,1879.0
2182,14505.0
2183,1713.0
2184,2515.0
2185,1090.0
2186,1069.0
2187,9768.0
2188,12798.0
2189,1040.0
2190,1261.0
2191,4586.0
2192,789.0
2193,2897.0
2194,14844.0
2195,18279.0
2196,1103.0
2197,2362.0
2198,9659.0
2199,5439.0
2200,1274.0
2201,848.0
2202,7415.0
2203,11663.0
2204,491.0
2205,6683.0
2206,9068.0
2207,2106.0
2208,6495.0
2209,1412.0
2210,1715.0
2211,4790.0
2212,605.0
2213,651.0
2214,6713.0
2215,1290.0
2216,3450.0
2217,1044.0
2218,9424.0
2219,686.0
2220,5491.0
2221,663.0
2222,10891.0
2223,2346.0
2224,706.0
2225,1432.0
2226,3163.0
2227,4796.0
2228,695.0
2229,3651.0
2230,5534.0
2231,2318.0
2232,436.0
2233,942.0
2234,878.0
2235,7178.0
2236,840.0
2237,707.0
2238,2479.0
2239,1068.0
2240,5147.0
2241,5042.0
2242,11009.0
2243,2594.0
2244,18128.0
2245,3150.0
2246,3790.0
2247,684.0
2248,1046.0
2249,531.0
2250,1046.0
2251,12722.0
2252,684.0
2253,3250.0
2254,4444.0
2255,3261.0
2256,631.0
2257,2277.0
2258,789.0
2259,2675.0
2260,851.0
2261,6750.0
2262,6012.0
2263,3204.0
2264,1805.0
2265,4788.0
2266,3646.0
2267,4719.0
2268,544.0
2269,798.0
2270,1764.0
2271,698.0
2272,3024.0
2273,3084.0
2274,11826.0
2275,1882.0
2276,6794.0
2277,1252.0
2278,1795.0
2279,649.0
2280,15627.0
2281,844.0
2282,1580.0
2283,2837.0
2284,2843.0
2285,8109.0
2286,2437.0
2287,681.0
2288,1230.0
2289,622.0
2290,803.0
2291,1354.0
2292,1018.0
2293,704.0
2294,2022.0
2295,597.0
2296,6738.0
2297,1576.0
2298,5967.0
2299,802.0
2300,4284.0
2301,491.0
2302,5651.0
2303,5242.0
2304,1401.0
2305,1865.0
2306,8291.0
2307,11923.0
2308,2339.0
2309,942.0
2310,7290.0
2311,589.0
2312,2394.0
2313,1800.0
2314,2671.0
2315,3639.0
2316,844.0
2317,1278.0
2318,1002.0
2319,1079.0
2320,943.0
2321,776.0
2322,14067.0
2323,2524.0
2324,1935.0
2325,11007.0
2326,3652.0
2327,802.0
2328,766.0
2329,2357.0
2330,4580.0
2331,944.0
2332,4142.0
2333,5401.0
2334,824.0
2335,666.0
2336,3398.0
2337,1042.0
2338,1257.0
2339,402.0
2340,646.0
2341,15528.0
2342,3991.0
2343,2200.0
2344,4673.0
2345,5728.0
2346,773.0
2347,446.0
2348,7400.0
2349,579.0
2350,11175.0
2351,9077.0
2352,13809.0
2353,3735.0
2354,8622.0
2355,730.0
2356,789.0
2357,877.0
2358,12228.0
2359,4884.0
2360,5998.0
2361,1264.0
2362,554.0
2363,906.0
2364,1439.0
2365,2554.0
2366,7203.0
2367,2855.0
2368,2320.0
2369,4705.0
2370,740.0
2371,11176.0
2372,9416.0
2373,707.0
2374,489.0
2375,7430.0
2376,1596.0
2377,2905.0
2378,1552.0
2379,3312.0
2380,10011.0
2381,5695.0
2382,7695.0
2383,1721.0
2384,2753.0
2385,1582.0
2386,675.0
2387,1015.0
2388,1443.0
2389,689.0
2390,9331.0
2391,2218.0
2392,2759.0
2393,3968.0
2394,4766.0
2395,3879.0
2396,2638.0
2397,1764.0
2398,4989.0
2399,743.0
2400,625.0
2401,711.0
2402,14623.0
2403,732.0
2404,5279.0
2405,836.0
2406,911.0
2407,2125.0
2408,8258.0
2409,666.0
2410,526.0
2411,4234.0
2412,710.0
2413,435.0
2414,5040.0
2415,3166.0
2416,591.0
2417,6291.0
2418,1207.0
2419,1851.0
2420,1191.0
2421,667.0
2422,2022.0
2423,450.0
2424,6250.0
2425,972.0
2426,434.0
2427,1084.0
2428,1989.0
2429,4745.0
2430,489.0
2431,1595.0
2432,1593.0
2433,9802.0
2434,1076.0
2435,798.0
2436,1683.0
2437,878.0
2438,1771.0
2439,2732.0
2440,698.0
2441,1314.0
2442,3514.0
2443,4068.0
2444,5280.0
2445,516.0
2446,793.0
2447,2694.0
2448,3084.0
2449,554.0
2450,3528.0
2451,16532.0
2452,914.0
2453,1257.0
2454,1377.0
2455,3975.0
2456,6019.0
2457,4441.0
2458,541.0
2459,1276.0
2460,1387.0
2461,1084.0
2462,2744.0
2463,772.0
2464,11601.0
2465,6654.0
2466,15055.0
2467,833.0
2468,4158.0
2469,2295.0
2470,5161.0
2471,5550.0
2472,730.0
2473,6419.0
2474,1908.0
2475,1605.0
2476,4688.0
2477,1422.0
2478,3644.0
2479,8415.0
2480,4092.0
2481,1349.0
2482,943.0
2483,5836.0
2484,889.0
2485,3803.0
2486,2749.0
2487,1407.0
2488,7602.0
2489,7279.0
2490,4601.0
2491,447.0
2492,1197.0
2493,707.0
2494,914.0
2495,755.0
2496,731.0
2497,5927.0
2498,755.0
2499,3956.0
2500,1881.0
2501,6712.0
2502,492.0
2503,5299.0
2504,2442.0
2505,1993.0
2506,8637.0
2507,3142.0
2508,3804.0
2509,1760.0
2510,878.0
2511,1853.0
2512,1846.0
2513,917.0
2514,4903.0
2515,990.0
2516,2937.0
2517,942.0
2518,8217.0
2519,1838.0
2520,2498.0
2521,814.0
2522,645.0
2523,732.0
2524,7827.0
2525,13325.0
2526,2314.0
2527,789.0
2528,526.0
2529,936.0
2530,475.0
2531,1624.0
2532,10724.0
2533,8796.0
2534,5376.0
2535,13730.0
2536,9407.0
2537,5284.0
2538,687.0
2539,1042.0
2540,6380.0
2541,2789.0
2542,603.0
2543,891.0
2544,7181.0
2545,375.0
2546,12545.0
2547,5264.0
2548,421.0
2549,6048.0
2550,3572.0
2551,9815.0
2552,702.0
2553,1378.0
2554,1985.0
2555,2002.0
2556,13003.0
2557,1371.0
2558,8184.0
2559,575.0
2560,6525.0
2561,1080.0
2562,609.0
2563,680.0
2564,2607.0
2565,4872.0
2566,694.0
2567,9921.0
2568,5999.0
2569,1656.0
2570,816.0
2571,1743.0
2572,1445.0
2573,9169.0
2574,4398.0
2575,628.0
2576,973.0
2577,608.0
2578,17442.0
2579,3718.0
2580,1822.0
2581,449.0
2582,5167.0
2583,7803.0
2584,5885.0
2585,1766.0
2586,2947.0
2587,5049.0
2588,732.0
2589,11737.0
2590,14904.0
2591,680.0
2592,878.0
2593,505.0
2594,2326.0
2595,1221.0
2596,2255.0
2597,1076.0
2598,605.0
2599,4158.0
2600,1948.0
2601,7047.0
2602,3655.0
2603,705.0
2604,16779.0
2605,1651.0
2606,3812.0
2607,603.0
2608,884.0
2609,4134.0
2610,2878.0
2611,1692.0
2612,608.0
2613,4365.0
2614,525.0
2615,1799.0
2616,1607.0
2617,664.0
2618,6713.0
2619,4259.0
2620,2795.0
2621,830.0
2622,10342.0
2623,7528.0
2624,3553.0
2625,842.0
2626,574.0
2627,497.0
2628,7311.0
2629,473.0
2630,1963.0
2631,10232.0
2632,692.0
2633,5504.0
2634,1580.0
2635,1883.0
2636,1956.0
2637,6847.0
2638,16776.0
2639,1155.0
2640,15941.0
2641,702.0
2642,13428.0
2643,8719.0
2644,550.0
2645,5293.0
2646,9931.0
2647,2112.0
2648,4788.0
2649,6019.0
2650,17999.0
2651,4135.0
2652,1422.0
2653,1664.0
2654,6612.0
2655,4096.0
2656,1279.0
2657,6769.0
2658,2001.0
2659,773.0
2660,2741.0
2661,1224.0
2662,6108.0
2663,5182.0
2664,1658.0
2665,984.0
2666,3808.0
2667,6843.0
2668,3290.0
2669,710.0
2670,1637.0
2671,1240.0
2672,984.0
2673,1055.0
2674,2287.0
2675,755.0
2676,3919.0
2677,12196.0
2678,4120.0
2679,9669.0
2680,608.0
2681,2514.0
2682,741.0
2683,738.0
2684,10162.0
2685,9037.0
2686,781.0
2687,4838.0
2688,389.0
2689,6563.0
2690,1696.0
2691,9513.0
2692,3860.0
2693,1376.0
2694,1007.0
2695,6819.0
2696,2066.0
2697,1063.0
2698,1158.0
2699,6169.0
2700,6846.0
2701,3743.0
2702,624.0
2703,11951.0
2704,3777.0
2705,399.0
2706,802.0
2707,847.0
2708,16459.0
2709,718.0
2710,5540.0
2711,3418.0
2712,3795.0
2713,15928.0
2714,1438.0
2715,6646.0
2716,4466.0
2717,5855.0
2718,988.0
2719,974.0
2720,6236.0
2721,4191.0
2722,1806.0
2723,6399.0
2724,2515.0
2725,12489.0
2726,491.0
2727,3701.0
2728,2513.0
2729,5022.0
2730,696.0
2731,5028.0
2732,586.0
2733,17640.0
2734,9399.0
2735,867.0
2736,1033.0
2737,3879.0
2738,2321.0
2739,562.0
2740,3529.0
2741,1212.0
2742,995.0
2743,10288.0
2744,6108.0
2745,1158.0
2746,1800.0
2747,9070.0
2748,507.0
2749,5698.0
2750,5395.0
2751,1920.0
2752,614.0
2753,6340.0
2754,1378.0
2755,6503.0
2756,1103.0
2757,8457.0
2758,5535.0
2759,3567.0
2760,643.0
2761,5424.0
2762,6504.0
2763,1264.0
2764,1169.0
2765,12829.0
2766,2386.0
2767,680.0
2768,1098.0
2769,705.0
2770,6602.0
2771,15287.0
2772,2346.0
2773,728.0
2774,4081.0
2775,1666.0
2776,605.0
2777,1993.0
2778,7554.0
2779,1752.0
2780,995.0
2781,1932.0
2782,707.0
2783,1080.0
2784,421.0
2785,5739.0
2786,847.0
2787,6128.0
2788,6447.0
2789,6189.0
2790,2198.0
2791,7813.0
2792,18615.0
2793,1059.0
2794,551.0
2795,666.0
2796,1751.0
2797,625.0
2798,2275.0
2799,554.0
2800,1115.0
2801,1415.0
2802,12853.0
2803,1413.0
2804,9069.0
2805,812.0
2806,828.0
2807,4158.0
2808,703.0
2809,10064.0
2810,6931.0
2811,3545.0
2812,1829.0
2813,569.0
2814,596.0
2815,921.0
2816,3615.0
2817,878.0
2818,3135.0
2819,6058.0
2820,9998.0
2821,540.0
2822,4591.0
2823,1008.0
2824,4529.0
2825,4374.0
2826,3911.0
2827,3242.0
2828,367.0
2829,2926.0
2830,720.0
2831,4225.0
2832,2079.0
2833,999.0
2834,2691.0
2835,3737.0
2836,660.0
2837,18682.0
2838,9677.0
2839,432.0
2840,1323.0
2841,2275.0
2842,2292.0
2843,1340.0
2844,698.0
2845,4177.0
2846,7711.0
2847,969.0
2848,1242.0
2849,12700.0
2850,4816.0
2851,850.0
2852,1755.0
2853,4987.0
2854,6289.0
2855,1305.0
2856,10463.0
2857,1778.0
2858,18007.0
2859,12058.0
2860,747.0
2861,7568.0
2862,2916.0
2863,14581.0
2864,506.0
2865,959.0
2866,842.0
2867,6300.0
2868,765.0
2869,558.0
2870,4054.0
2871,1069.0
2872,3895.0
2873,4630.0
2874,1005.0
2875,2920.0
2876,13542.0
2877,4679.0
2878,2553.0
2879,802.0
2880,4252.0
2881,2129.0
2882,843.0
2883,1131.0
2884,15984.0
2885,789.0
2886,4158.0
2887,7495.0
2888,1880.0
2889,4043.0
2890,1202.0
2891,3138.0
2892,1227.0
2893,3704.0
2894,990.0
2895,526.0
2896,925.0
2897,14920.0
2898,838.0
2899,645.0
2900,1694.0
2901,2083.0
2902,6582.0
2903,5141.0
2904,769.0
2905,1665.0
2906,650.0
2907,2400.0
2908,867.0
2909,2616.0
2910,979.0
2911,698.0
2912,15841.0
2913,4825.0
2914,1218.0
2915,2699.0
2916,8645.0
2917,683.0
2918,791.0
2919,870.0
2920,9358.0
2921,2337.0
2922,3108.0
2923,3164.0
2924,974.0
2925,4915.0
2926,5240.0
2927,3160.0
2928,5053.0
2929,3301.0
2930,571.0
2931,2822.0
2932,12210.0
2933,447.0
2934,2573.0
2935,4363.0
2936,4064.0
2937,1813.0
2938,571.0
2939,1153.0
2940,3979.0
2941,3461.0
2942,4794.0
2943,1406.0
2944,3581.0
2945,1158.0
2946,4961.0
2947,680.0
2948,4877.0
2949,5813.0
2950,13200.0
2951,4900.0
2952,1323.0
2953,16960.0
2954,5063.0
2955,548.0
2956,3436.0
2957,2398.0
2958,2905.0
2959,666.0
2960,11958.0
2961,2234.0
2962,3003.0
2963,2498.0
2964,5183.0
2965,1911.0
2966,11757.0
2967,749.0
2968,4347.0
2969,852.0
2970,684.0
2971,4451.0
2972,1322.0
2973,1777.0
2974,1993.0
2975,2885.0
2976,5050.0
2977,7494.0
2978,1743.0
2979,4795.0
2980,5736.0
2981,8774.0
2982,3215.0
2983,566.0
2984,2019.0
2985,1781.0
2986,7715.0
2987,10430.0
2988,2776.0
2989,2583.0
2990,14476.0
2991,5846.0
2992,684.0
2993,12179.0
2994,6399.0
2995,956.0
2996,1633.0
2997,2210.0
2998,4135.0
2999,453.0
3000,7917.0
3001,15474.0
3002,552.0
3003,10388.0
3004,4956.0
3005,7137.0
3006,2021.0
3007,1872.0
3008,1013.0
3009,3528.0
3010,14452.0
3011,607.0
3012,1370.0
3013,540.0
3014,714.0
3015,3742.0
3016,669.0
3017,695.0
3018,945.0
3019,2135.0
3020,579.0
3021,746.0
3022,1392.0
3023,5219.0
3024,4234.0
3025,18557.0
3026,710.0
3027,732.0
3028,438.0
3029,2028.0
3030,1577.0
3031,2339.0
3032,593.0
3033,432.0
3034,4708.0
3035,1789.0
3036,2535.0
3037,5176.0
3038,470.0
3039,7932.0
3040,526.0
3041,511.0
3042,800.0
3043,3453.0
3044,12175.0
3045,380.0
3046,1320.0
3047,2137.0
3048,3909.0
3049,4969.0
3050,14482.0
3051,3713.0
3052,3384.0
3053,709.0
3054,6315.0
3055,1774.0
3056,4207.0
3057,540.0
3058,1609.0
3059,4114.0
3060,5015.0
3061,911.0
3062,10766.0
3063,15153.0
3064,3592.0
3065,6600.0
3066,1618.0
3067,4666.0
3068,878.0
3069,810.0
3070,1928.0
3071,3145.0
3072,579.0
3073,536.0
3074,921.0
3075,7314.0
3076,9242.0
3077,16241.0
3078,702.0
3079,14424.0
3080,675.0
3081,911.0
3082,4869.0
3083,3511.0
3084,6713.0
3085,5701.0
3086,1803.0
3087,1569.0
3088,3353.0
3089,7279.0
3090,912.0
3091,8324.0
3092,1035.0
3093,8154.0
3094,4662.0
3095,957.0
3096,1906.0
3097,1123.0
3098,702.0
3099,2826.0
3100,2409.0
3101,363.0
3102,12215.0
3103,4189.0
3104,11161.0
3105,886.0
3106,631.0
3107,2923.0
3108,2278.0
3109,4424.0
3110,1134.0
3111,594.0
3112,1286.0
3113,1007.0
3114,5278.0
3115,13495.0
3116,8265.0
3117,447.0
3118,9218.0
3119,1100.0
3120,764.0
3121,6189.0
3122,9974.0
3123,493.0
3124,666.0
3125,1891.0
3126,580.0
3127,2206.0
3128,4715.0
3129,7310.0
3130,1786.0
3131,1436.0
3132,749.0
3133,696.0
3134,720.0
3135,15804.0
3136,6099.0
3137,1430.0
3138,17313.0
3139,605.0
3140,802.0
3141,2064.0
3142,3153.0
3143,11677.0
3144,2331.0
3145,710.0
3146,9529.0
3147,4750.0
3148,5265.0
3149,1081.0
3150,4357.0
3151,770.0
3152,1170.0
3153,540.0
3154,2877.0
3155,6632.0
3156,942.0
3157,16389.0
3158,17078.0
3159,2060.0
3160,1312.0
3161,1764.0
3162,2512.0
3163,2250.0
3164,7129.0
3165,854.0
3166,1768.0
3167,3846.0
3168,6558.0
3169,663.0
3170,1028.0
3171,7292.0
3172,4395.0
3173,1200.0
3174,9026.0
3175,984.0
3176,6648.0
3177,2049.0
3178,2159.0
3179,3246.0
3180,1273.0
3181,4513.0
3182,11175.0
3183,3578.0
3184,4399.0
3185,4523.0
3186,766.0
3187,981.0
3188,14242.0
3189,4414.0
3190,3763.0
3191,1115.0
3192,473.0
3193,4630.0
3194,11301.0
3195,12612.0
3196,802.0
3197,1052.0
3198,4656.0
3199,1041.0
3200,565.0
3201,1235.0
3202,11209.0
3203,1340.0
3204,2965.0
3206,5950.0
3207,8969.0
3208,775.0
3209,4580.0
3210,884.0
3211,3445.0
3212,645.0
3213,12968.0
3214,8577.0
3215,9170.0
3216,5733.0
3217,11486.0
3218,3442.0
3219,15584.0
3220,4077.0
3221,825.0
3222,2382.0
3223,8709.0
3224,3058.0
3225,3229.0
3226,2078.0
3227,803.0
3228,759.0
3229,984.0
3230,1394.0
3231,1738.0
3232,1039.0
3233,1749.0
3234,13986.0
3235,10313.0
3236,2362.0
3237,3482.0
3238,3780.0
3239,6401.0
3240,740.0
3241,765.0
3242,2066.0
3243,7096.0
3244,526.0
3245,1442.0
3246,734.0
3247,1257.0
3248,15751.0
3249,2388.0
3250,1846.0
3251,6856.0
3252,1066.0
3253,7560.0
3254,605.0
3255,900.0
3256,5989.0
3257,1033.0
3258,3921.0
3259,5096.0
3260,2630.0
3261,1238.0
3262,5202.0
3263,739.0
3264,844.0
3265,893.0
3266,4177.0
3267,2042.0
3268,2991.0
3269,4416.0
3270,5250.0
3271,1787.0
3272,8855.0
3273,1266.0
3274,6777.0
3275,2344.0
3276,8419.0
3277,2493.0
3278,613.0
3279,13828.0
3280,2531.0
3281,680.0
3282,7750.0
3283,4956.0
3284,1343.0
3285,3504.0
3286,1733.0
3287,648.0
3288,5262.0
3289,4028.0
3290,1090.0
3291,5211.0
3292,868.0
3293,438.0
3294,920.0
3295,1009.0
3296,3050.0
3297,882.0
3298,1071.0
3299,821.0
3300,1657.0
3301,5431.0
3302,1244.0
3303,363.0
3304,382.0
3305,919.0
3306,6115.0
3307,6097.0
3308,1304.0
3309,1254.0
3310,6505.0
3311,737.0
3312,1056.0
3313,15375.0
3314,605.0
3315,2334.0
3316,4865.0
3317,10291.0
3318,2361.0
3319,15889.0
3320,675.0
3321,544.0
3322,436.0
3323,1367.0
3324,710.0
3325,6477.0
3326,11830.0
3327,10772.0
3328,639.0
3329,7207.0
3330,1061.0
3331,1031.0
3332,8422.0
3333,2467.0
3334,2462.0
3335,13329.0
3336,5405.0
3337,7509.0
3338,847.0
3339,978.0
3340,798.0
3341,4958.0
3342,3048.0
3343,2586.0
3344,1002.0
3345,3797.0
3346,901.0
3347,742.0
3348,597.0
3349,5308.0
3350,14654.0
3351,3360.0
3352,1776.0
3353,11050.0
3354,723.0
3355,4079.0
3356,530.0
3357,2246.0
3358,4318.0
3359,2810.0
3360,898.0
3361,1095.0
3362,1138.0
3363,10693.0
3364,2010.0
3365,5281.0
3366,854.0
3367,6889.0
3368,743.0
3369,13178.0
3370,5282.0
3371,7415.0
3372,1451.0
3373,11351.0
3374,5192.0
3375,11435.0
3376,1761.0
3377,12450.0
3378,5026.0
3379,4242.0
3380,4435.0
3381,7796.0
3382,851.0
3383,1443.0
3384,1016.0
3385,702.0
3386,10752.0
3387,3545.0
3388,628.0
3389,505.0
3390,3517.0
3391,1134.0
3392,8161.0
3393,4956.0
3394,11177.0
3395,15198.0
3396,1636.0
3397,3009.0
3398,537.0
3399,504.0
3400,525.0
3401,1662.0
3402,2585.0
3403,15717.0
3404,666.0
3405,4512.0
3406,1235.0
3407,13027.0
3408,898.0
3409,1964.0
3410,1238.0
3411,803.0
3412,642.0
3413,2167.0
3414,1107.0
3415,422.0
3416,1607.0
3417,553.0
3418,3249.0
3419,4937.0
3420,12907.0
3421,593.0
3422,9621.0
3423,2648.0
3424,698.0
3425,15955.0
3426,2484.0
3427,1975.0
3428,1353.0
3429,3149.0
3430,2714.0
3431,4269.0
3432,1801.0
3433,6360.0
3434,7959.0
3435,2591.0
3436,2567.0
3437,5759.0
3438,11179.0
3439,6271.0
3440,4328.0
3441,4198.0
3442,892.0
3443,624.0
3444,5713.0
3445,413.0
3446,1284.0
3447,3101.0
3448,1240.0
3449,969.0
3450,1115.0
3451,838.0
3452,2913.0
3453,1577.0
3454,7589.0
3455,4160.0
3456,470.0
3457,5480.0
3458,2988.0
3459,5502.0
3460,394.0
3461,846.0
3462,680.0
3463,420.0
3464,4811.0
3465,664.0
3466,3936.0
3467,1720.0
3468,15223.0
3469,4049.0
3470,9965.0
3471,898.0
3472,8936.0
3473,15316.0
3474,598.0
3475,1760.0
3476,2866.0
3477,1694.0
3478,589.0
3479,2582.0
3480,6307.0
3481,17895.0
3482,2836.0
3483,1582.0
3484,505.0
3485,1337.0
3486,772.0
3487,5002.0
3488,561.0
3489,542.0
3490,589.0
3491,5387.0
3492,507.0
3493,9955.0
3494,4004.0
3495,4211.0
3496,6097.0
3497,11406.0
3498,1689.0
3499,16111.0
3500,4257.0
3501,2281.0
3502,426.0
3503,450.0
3504,2825.0
3505,3478.0
3506,1064.0
3507,6549.0
3508,487.0
3509,523.0
3510,1026.0
3511,10311.0
3512,727.0
3513,1815.0
3514,1833.0
3515,730.0
3516,3134.0
3517,1052.0
3518,990.0
3519,802.0
3520,2753.0
3521,687.0
3522,15189.0
3523,14308.0
3524,4187.0
3525,9878.0
3526,552.0
3527,1147.0
3528,15035.0
3529,4545.0
3530,2576.0
3531,9598.0
3532,16358.0
3533,817.0
3534,765.0
3535,1442.0
3536,418.0
3537,876.0
3538,767.0
3539,4090.0
3540,528.0
3541,803.0
3542,2479.0
3543,882.0
3544,1009.0
3545,2360.0
3546,1079.0
3547,491.0
3548,15465.0
3549,5301.0
3550,3057.0
3551,2239.0
3552,698.0
3553,1799.0
3554,5880.0
3555,2607.0
3556,3468.0
3557,9248.0
3558,8184.0
3559,4318.0
3560,988.0
3561,461.0
3562,3751.0
3563,4468.0
3564,698.0
3565,3669.0
3566,2323.0
3567,2738.0
3568,2428.0
3569,3936.0
3570,7928.0
3571,9705.0
3572,3499.0
3573,1286.0
3574,1438.0
3575,12380.0
3576,2165.0
3577,3220.0
3578,1694.0
3579,706.0
3580,6097.0
3581,8743.0
3582,1170.0
3583,7752.0
3584,2351.0
3585,2232.0
3586,477.0
3587,1758.0
3588,16407.0
3589,1715.0
3590,10962.0
3591,4184.0
3592,2961.0
3593,485.0
3594,965.0
3595,1401.0
3596,2795.0
3597,4769.0
3598,8060.0
3599,5677.0
3600,9132.0
3601,1058.0
3602,906.0
3603,4183.0
3604,7727.0
3605,16224.0
3606,3473.0
3607,1772.0
3608,4390.0
3609,3216.0
3610,1012.0
3611,2458.0
3612,6565.0
3613,1427.0
3614,648.0
3615,5756.0
3616,450.0
3617,11565.0
3618,731.0
3619,4864.0
3620,3864.0
3621,700.0
3622,18710.0
3623,9075.0
3624,2949.0
3625,1619.0
3626,1009.0
3627,504.0
3628,873.0
3629,721.0
3630,3671.0
3631,561.0
3632,1365.0
3633,17552.0
3634,2528.0
3635,2402.0
3636,4869.0
3637,2005.0
3638,814.0
3639,1869.0
3640,1396.0
3641,10694.0
3642,1883.0
3643,878.0
3644,1213.0
3645,1696.0
3646,957.0
3647,788.0
3648,1199.0
3649,930.0
3650,828.0
3651,8282.0
3652,4131.0
3653,821.0
3654,1064.0
3655,756.0
3656,15147.0
3657,698.0
3658,1607.0
3659,698.0
3660,17220.0
3661,1415.0
3662,11605.0
3663,982.0
3664,5154.0
3665,5656.0
3666,2724.0
3667,725.0
3668,1316.0
3669,10333.0
3670,5199.0
3671,10428.0
3672,5499.0
3673,15393.0
3674,6190.0
3675,2476.0
3676,579.0
3677,526.0
3678,1446.0
3679,2352.0
3680,1953.0
3681,576.0
3682,8144.0
3683,633.0
3684,538.0
3685,4072.0
3686,5706.0
3687,2203.0
3688,1153.0
3689,689.0
3690,1557.0
3691,566.0
3692,3473.0
3693,689.0
3694,3962.0
3695,3465.0
3696,743.0
3697,3854.0
3698,2212.0
3699,693.0
3700,2817.0
3701,5595.0
3702,4559.0
3703,1015.0
3704,1246.0
3705,7651.0
3706,1436.0
3707,4873.0
3708,2079.0
3709,12561.0
3710,8005.0
3711,773.0
3712,943.0
3713,4370.0
3714,4657.0
3715,2034.0
3716,828.0
3717,695.0
3718,5722.0
3719,666.0
3720,8739.0
3721,3358.0
3722,1556.0
3723,807.0
3724,3508.0
3725,942.0
3726,3133.0
3727,5914.0
3728,404.0
3729,1915.0
3730,4084.0
3731,693.0
3732,4369.0
3733,1286.0
3735,1848.0
3736,596.0
3737,705.0
3738,1896.0
3739,5456.0
3740,564.0
3741,571.0
3742,857.0
3743,1848.0
3744,4679.0
3745,11470.0
3746,2567.0
3747,975.0
3748,4989.0
3749,8064.0
3750,1838.0
